Week 1 | Player Corp (ID: 1) | Development Start | Started New Product 1
Week 10 | Rival Motors B (ID: 3) | B2B Accept | Accepted Order ID 1946 (7 units)
Week 10 | Rival Motors B (ID: 3) | B2B Reject | Rejected Order ID 1957 (Insufficient Stock)
Week 10 | Rival Motors B (ID: 3) | B2B Reject | Rejected Order ID 1958 (Insufficient Stock)
Week 10 | Rival Motors B (ID: 3) | B2B Reject | Rejected Order ID 1959 (Insufficient Stock)
Week 10 | Rival Motors B (ID: 3) | B2B Reject | Rejected Order ID 1961 (Insufficient Stock)
Week 10 | Rival Motors B (ID: 3) | B2B Reject | Rejected Order ID 1962 (Insufficient Stock)
Week 10 | Rival Motors B (ID: 3) | B2B Accept | Accepted Order ID 1965 (10 units)
Week 10 | Rival Motors B (ID: 3) | B2B Accept | Accepted Order ID 1969 (10 units)
Week 10 | Rival Motors B (ID: 3) | B2B Accept | Accepted Order ID 1971 (10 units)
Week 10 | Rival Motors B (ID: 3) | B2B Accept | Accepted Order ID 1973 (3 units)
Week 10 | Rival Motors B (ID: 3) | B2B Reject | Rejected Order ID 1977 (Insufficient Stock)
Week 10 | Rival Motors B (ID: 3) | B2B Reject | Rejected Order ID 1978 (Insufficient Stock)
Week 10 | Rival Motors B (ID: 3) | B2B Reject | Rejected Order ID 1982 (Insufficient Stock)
Week 10 | Rival Motors B (ID: 3) | B2B Reject | Rejected Order ID 1983 (Insufficient Stock)
Week 10 | Rival Motors B (ID: 3) | B2B Reject | Rejected Order ID 1985 (Insufficient Stock)
Week 10 | Rival Motors B (ID: 3) | B2B Accept | Accepted Order ID 1987 (7 units)
Week 10 | Rival Motors B (ID: 3) | B2B Accept | Accepted Order ID 1988 (7 units)
Week 10 | Rival Motors B (ID: 3) | B2B Accept | Accepted Order ID 1989 (7 units)
Week 10 | Rival Motors B (ID: 3) | B2B Accept | Accepted Order ID 1992 (7 units)
Week 10 | Rival Motors B (ID: 3) | B2B Reject | Rejected Order ID 1998 (Insufficient Stock)
Week 10 | Rival Motors B (ID: 3) | B2B Reject | Rejected Order ID 2002 (Insufficient Stock)
Week 10 | Rival Motors B (ID: 3) | B2B Reject | Rejected Order ID 2003 (Insufficient Stock)
Week 10 | Rival Motors B (ID: 3) | B2B Reject | Rejected Order ID 2005 (Insufficient Stock)
Week 10 | Rival Motors B (ID: 3) | B2B Reject | Rejected Order ID 2008 (Insufficient Stock)
Week 10 | Rival Motors B (ID: 3) | B2B Reject | Rejected Order ID 2013 (Insufficient Stock)
Week 10 | Rival Motors B (ID: 3) | B2B Reject | Rejected Order ID 2018 (Insufficient Stock)
Week 10 | Rival Motors B (ID: 3) | B2B Reject | Rejected Order ID 2019 (Insufficient Stock)
Week 10 | Rival Motors B (ID: 3) | B2B Reject | Rejected Order ID 2020 (Insufficient Stock)
Week 10 | Rival Motors B (ID: 3) | B2B Reject | Rejected Order ID 2021 (Insufficient Stock)
Week 10 | Rival Motors B (ID: 3) | B2B Accept | Accepted Order ID 2026 (8 units)
Week 10 | Rival Motors B (ID: 3) | B2B Accept | Accepted Order ID 2028 (8 units)
Week 10 | Rival Motors B (ID: 3) | B2B Reject | Rejected Order ID 2032 (Insufficient Stock)
Week 10 | Rival Motors B (ID: 3) | B2B Reject | Rejected Order ID 2036 (Insufficient Stock)
Week 10 | Rival Motors B (ID: 3) | B2B Reject | Rejected Order ID 2037 (Insufficient Stock)
Week 10 | Rival Motors B (ID: 3) | B2B Reject | Rejected Order ID 2038 (Insufficient Stock)
Week 10 | Rival Motors B (ID: 3) | B2B Reject | Rejected Order ID 2040 (Insufficient Stock)
Week 10 | Rival Motors B (ID: 3) | B2B Accept | Accepted Order ID 2046 (10 units)
Week 10 | Rival Motors B (ID: 3) | B2B Accept | Accepted Order ID 2048 (11 units)
Week 10 | Rival Motors B (ID: 3) | B2B Accept | Accepted Order ID 2051 (11 units)
Week 10 | Rival Motors B (ID: 3) | B2B Accept | Accepted Order ID 2052 (10 units)
Week 10 | Rival Motors B (ID: 3) | B2B Accept | Accepted Order ID 2053 (10 units)
Week 10 | Rival Motors B (ID: 3) | B2B Accept | Accepted Order ID 2054 (10 units)
Week 10 | Rival Motors B (ID: 3) | B2B Reject | Rejected Order ID 2059 (Insufficient Stock)
Week 10 | Rival Motors B (ID: 3) | B2B Reject | Rejected Order ID 2062 (Insufficient Stock)
Week 10 | Rival Motors B (ID: 3) | B2B Reject | Rejected Order ID 2066 (Insufficient Stock)
Week 10 | Rival Motors B (ID: 3) | B2B Reject | Rejected Order ID 2067 (Insufficient Stock)
Week 10 | Rival Motors B (ID: 3) | B2B Reject | Rejected Order ID 2070 (Insufficient Stock)
Week 10 | Rival Motors B (ID: 3) | B2B Accept | Accepted Order ID 2071 (10 units)
Week 10 | Rival Motors B (ID: 3) | B2B Accept | Accepted Order ID 2075 (10 units)
Week 10 | Rival Motors B (ID: 3) | B2B Accept | Accepted Order ID 2089 (10 units)
Week 10 | Rival Motors B (ID: 3) | B2B Accept | Accepted Order ID 2090 (9 units)
Week 10 | Rival Motors B (ID: 3) | Advertising | Product Ad for Model 308-C (Budget: 119000000)
Week 10 | Rival Motors C (ID: 4) | HR Hiring Offer | Offered 4240000 yen to NPC_3365 (ID: 24888)
Week 10 | Rival Motors C (ID: 4) | HR Hiring Offer | Offered 3840000 yen to NPC_3756 (ID: 24771)
Week 10 | Rival Motors C (ID: 4) | HR Hiring Offer | Offered 4080000 yen to NPC_3613 (ID: 24500)
Week 10 | Rival Motors C (ID: 4) | Production | Produced 136 units of Start Model
Week 10 | Rival Motors C (ID: 4) | B2B Accept | Accepted Order ID 1880 (9 units)
Week 10 | Rival Motors C (ID: 4) | B2B Accept | Accepted Order ID 1883 (9 units)
Week 10 | Rival Motors C (ID: 4) | B2B Accept | Accepted Order ID 1888 (9 units)
Week 10 | Rival Motors C (ID: 4) | B2B Accept | Accepted Order ID 1889 (9 units)
Week 10 | Rival Motors C (ID: 4) | B2B Accept | Accepted Order ID 1907 (5 units)
Week 10 | Rival Motors C (ID: 4) | B2B Accept | Accepted Order ID 1916 (5 units)
Week 10 | Rival Motors C (ID: 4) | B2B Accept | Accepted Order ID 1950 (1 units)
Week 10 | Rival Motors C (ID: 4) | B2B Accept | Accepted Order ID 1970 (10 units)
Week 10 | Rival Motors C (ID: 4) | B2B Accept | Accepted Order ID 1972 (10 units)
Week 10 | Rival Motors C (ID: 4) | B2B Accept | Accepted Order ID 1994 (6 units)
Week 10 | Rival Motors C (ID: 4) | B2B Accept | Accepted Order ID 2027 (8 units)
Week 10 | Rival Motors C (ID: 4) | B2B Accept | Accepted Order ID 2047 (10 units)
Week 10 | Rival Motors C (ID: 4) | B2B Accept | Accepted Order ID 2050 (10 units)
Week 10 | Rival Motors C (ID: 4) | B2B Accept | Accepted Order ID 2056 (10 units)
Week 10 | Rival Motors C (ID: 4) | B2B Accept | Accepted Order ID 2073 (10 units)
Week 10 | Rival Motors C (ID: 4) | B2B Accept | Accepted Order ID 2074 (10 units)
Week 10 | Rival Motors C (ID: 4) | B2B Accept | Accepted Order ID 2083 (9 units)
Week 10 | Rival Motors C (ID: 4) | B2B Accept | Accepted Order ID 2084 (9 units)
Week 10 | Rival Motors C (ID: 4) | B2B Accept | Accepted Order ID 2096 (1 units)
Week 10 | Rival Motors C (ID: 4) | Advertising | Product Ad for Model 133-R (Budget: 93000000)
Week 10 | Rival Motors C (ID: 4) | Pricing | Changed MSRP of Model 133-R to 3992727
Week 10 | Rival Motors D (ID: 5) | HR Hiring Offer | Offered 3200000 yen to NPC_9223 (ID: 24814)
Week 10 | Rival Motors D (ID: 5) | HR Hiring Offer | Offered 3120000 yen to NPC_9544 (ID: 24695)
Week 10 | Rival Motors D (ID: 5) | HR Hiring Offer | Offered 3120000 yen to NPC_8194 (ID: 24845)
Week 10 | Rival Motors D (ID: 5) | Production | Produced 175 units of Start Model
Week 10 | Rival Motors D (ID: 5) | B2B Accept | Accepted Order ID 1869 (4 units)
Week 10 | Rival Motors D (ID: 5) | B2B Accept | Accepted Order ID 1870 (4 units)
Week 10 | Rival Motors D (ID: 5) | B2B Accept | Accepted Order ID 1871 (12 units)
Week 10 | Rival Motors D (ID: 5) | B2B Accept | Accepted Order ID 1872 (3 units)
Week 10 | Rival Motors D (ID: 5) | B2B Accept | Accepted Order ID 1873 (6 units)
Week 10 | Rival Motors D (ID: 5) | B2B Accept | Accepted Order ID 1874 (8 units)
Week 10 | Rival Motors D (ID: 5) | B2B Accept | Accepted Order ID 1879 (9 units)
Week 10 | Rival Motors D (ID: 5) | B2B Accept | Accepted Order ID 1891 (7 units)
Week 10 | Rival Motors D (ID: 5) | B2B Accept | Accepted Order ID 1892 (6 units)
Week 10 | Rival Motors D (ID: 5) | B2B Accept | Accepted Order ID 1893 (4 units)
Week 10 | Rival Motors D (ID: 5) | B2B Accept | Accepted Order ID 1894 (6 units)
Week 10 | Rival Motors D (ID: 5) | B2B Accept | Accepted Order ID 1895 (4 units)
Week 10 | Rival Motors D (ID: 5) | B2B Accept | Accepted Order ID 1896 (6 units)
Week 10 | Rival Motors D (ID: 5) | B2B Accept | Accepted Order ID 1897 (3 units)
Week 10 | Rival Motors D (ID: 5) | B2B Accept | Accepted Order ID 1913 (5 units)
Week 10 | Rival Motors D (ID: 5) | B2B Accept | Accepted Order ID 1921 (3 units)
Week 10 | Rival Motors D (ID: 5) | B2B Accept | Accepted Order ID 1923 (6 units)
Week 10 | Rival Motors D (ID: 5) | B2B Accept | Accepted Order ID 1924 (4 units)
Week 10 | Rival Motors D (ID: 5) | B2B Accept | Accepted Order ID 1925 (4 units)
Week 10 | Rival Motors D (ID: 5) | B2B Accept | Accepted Order ID 1928 (8 units)
Week 10 | Rival Motors D (ID: 5) | B2B Accept | Accepted Order ID 1930 (9 units)
Week 10 | Rival Motors D (ID: 5) | B2B Accept | Accepted Order ID 1932 (1 units)
Week 10 | Rival Motors D (ID: 5) | B2B Accept | Accepted Order ID 1933 (8 units)
Week 10 | Rival Motors D (ID: 5) | B2B Reject | Rejected Order ID 1936 (Insufficient Stock)
Week 10 | Rival Motors D (ID: 5) | B2B Reject | Rejected Order ID 1937 (Insufficient Stock)
Week 10 | Rival Motors D (ID: 5) | B2B Reject | Rejected Order ID 1938 (Insufficient Stock)
Week 10 | Rival Motors D (ID: 5) | B2B Reject | Rejected Order ID 1939 (Insufficient Stock)
Week 10 | Rival Motors D (ID: 5) | B2B Accept | Accepted Order ID 1941 (3 units)
Week 10 | Rival Motors D (ID: 5) | B2B Reject | Rejected Order ID 1943 (Insufficient Stock)
Week 10 | Rival Motors D (ID: 5) | B2B Reject | Rejected Order ID 1951 (Insufficient Stock)
Week 10 | Rival Motors D (ID: 5) | B2B Reject | Rejected Order ID 1952 (Insufficient Stock)
Week 10 | Rival Motors D (ID: 5) | B2B Reject | Rejected Order ID 1953 (Insufficient Stock)
Week 10 | Rival Motors D (ID: 5) | B2B Reject | Rejected Order ID 1954 (Insufficient Stock)
Week 10 | Rival Motors D (ID: 5) | B2B Reject | Rejected Order ID 1955 (Insufficient Stock)
Week 10 | Rival Motors D (ID: 5) | B2B Reject | Rejected Order ID 1956 (Insufficient Stock)
Week 10 | Rival Motors D (ID: 5) | B2B Reject | Rejected Order ID 1960 (Insufficient Stock)
Week 10 | Rival Motors D (ID: 5) | B2B Accept | Accepted Order ID 1966 (5 units)
Week 10 | Rival Motors D (ID: 5) | B2B Reject | Rejected Order ID 1974 (Insufficient Stock)
Week 10 | Rival Motors D (ID: 5) | B2B Reject | Rejected Order ID 1975 (Insufficient Stock)
Week 10 | Rival Motors D (ID: 5) | B2B Reject | Rejected Order ID 1976 (Insufficient Stock)
Week 10 | Rival Motors D (ID: 5) | B2B Reject | Rejected Order ID 1979 (Insufficient Stock)
Week 10 | Rival Motors D (ID: 5) | B2B Reject | Rejected Order ID 1980 (Insufficient Stock)
Week 10 | Rival Motors D (ID: 5) | B2B Reject | Rejected Order ID 1981 (Insufficient Stock)
Week 10 | Rival Motors D (ID: 5) | B2B Reject | Rejected Order ID 1984 (Insufficient Stock)
Week 10 | Rival Motors D (ID: 5) | B2B Reject | Rejected Order ID 1996 (Insufficient Stock)
Week 10 | Rival Motors D (ID: 5) | B2B Reject | Rejected Order ID 1997 (Insufficient Stock)
Week 10 | Rival Motors D (ID: 5) | B2B Reject | Rejected Order ID 1999 (Insufficient Stock)
Week 10 | Rival Motors D (ID: 5) | B2B Reject | Rejected Order ID 2000 (Insufficient Stock)
Week 10 | Rival Motors D (ID: 5) | B2B Reject | Rejected Order ID 2001 (Insufficient Stock)
Week 10 | Rival Motors D (ID: 5) | B2B Reject | Rejected Order ID 2004 (Insufficient Stock)
Week 10 | Rival Motors D (ID: 5) | B2B Reject | Rejected Order ID 2009 (Insufficient Stock)
Week 10 | Rival Motors D (ID: 5) | B2B Reject | Rejected Order ID 2010 (Insufficient Stock)
Week 10 | Rival Motors D (ID: 5) | B2B Reject | Rejected Order ID 2011 (Insufficient Stock)
Week 10 | Rival Motors D (ID: 5) | B2B Reject | Rejected Order ID 2012 (Insufficient Stock)
Week 10 | Rival Motors D (ID: 5) | B2B Reject | Rejected Order ID 2014 (Insufficient Stock)
Week 10 | Rival Motors D (ID: 5) | B2B Reject | Rejected Order ID 2015 (Insufficient Stock)
Week 10 | Rival Motors D (ID: 5) | B2B Reject | Rejected Order ID 2016 (Insufficient Stock)
Week 10 | Rival Motors D (ID: 5) | B2B Reject | Rejected Order ID 2017 (Insufficient Stock)
Week 10 | Rival Motors D (ID: 5) | B2B Reject | Rejected Order ID 2030 (Insufficient Stock)
Week 10 | Rival Motors D (ID: 5) | B2B Reject | Rejected Order ID 2031 (Insufficient Stock)
Week 10 | Rival Motors D (ID: 5) | B2B Reject | Rejected Order ID 2033 (Insufficient Stock)
Week 10 | Rival Motors D (ID: 5) | B2B Reject | Rejected Order ID 2034 (Insufficient Stock)
Week 10 | Rival Motors D (ID: 5) | B2B Reject | Rejected Order ID 2035 (Insufficient Stock)
Week 10 | Rival Motors D (ID: 5) | B2B Reject | Rejected Order ID 2039 (Insufficient Stock)
Week 10 | Rival Motors D (ID: 5) | B2B Reject | Rejected Order ID 2041 (Insufficient Stock)
Week 10 | Rival Motors D (ID: 5) | B2B Reject | Rejected Order ID 2060 (Insufficient Stock)
Week 10 | Rival Motors D (ID: 5) | B2B Reject | Rejected Order ID 2061 (Insufficient Stock)
Week 10 | Rival Motors D (ID: 5) | B2B Reject | Rejected Order ID 2063 (Insufficient Stock)
Week 10 | Rival Motors D (ID: 5) | B2B Reject | Rejected Order ID 2064 (Insufficient Stock)
Week 10 | Rival Motors D (ID: 5) | B2B Reject | Rejected Order ID 2065 (Insufficient Stock)
Week 10 | Rival Motors D (ID: 5) | B2B Reject | Rejected Order ID 2068 (Insufficient Stock)
Week 10 | Rival Motors D (ID: 5) | B2B Reject | Rejected Order ID 2069 (Insufficient Stock)
Week 10 | Rival Motors D (ID: 5) | B2B Accept | Accepted Order ID 2085 (9 units)
Week 10 | Rival Motors D (ID: 5) | B2B Accept | Accepted Order ID 2086 (5 units)
Week 10 | Rival Motors D (ID: 5) | B2B Accept | Accepted Order ID 2095 (9 units)
Week 10 | Rival Motors D (ID: 5) | Advertising | Product Ad for Model 931-V (Budget: 115000000)
Week 10 | Rival Motors E (ID: 6) | HR Hiring Offer | Offered 2480000 yen to NPC_7676 (ID: 24831)
Week 10 | Rival Motors E (ID: 6) | HR Hiring Offer | Offered 3840000 yen to NPC_8941 (ID: 24882)
Week 10 | Rival Motors E (ID: 6) | HR Hiring Offer | Offered 4640000 yen to NPC_1530 (ID: 24372)
Week 10 | Rival Motors E (ID: 6) | Production | Produced 122 units of Start Model
Week 10 | Rival Motors E (ID: 6) | Production | Produced 40 units of Model 883-Z
Week 10 | Rival Motors E (ID: 6) | B2B Accept | Accepted Order ID 1886 (9 units)
Week 10 | Rival Motors E (ID: 6) | B2B Accept | Accepted Order ID 1915 (4 units)
Week 10 | Rival Motors E (ID: 6) | B2B Accept | Accepted Order ID 1917 (5 units)
Week 10 | Rival Motors E (ID: 6) | B2B Accept | Accepted Order ID 1918 (4 units)
Week 10 | Rival Motors E (ID: 6) | B2B Accept | Accepted Order ID 1968 (11 units)
Week 10 | Rival Motors E (ID: 6) | B2B Accept | Accepted Order ID 1990 (7 units)
Week 10 | Rival Motors E (ID: 6) | B2B Accept | Accepted Order ID 2024 (8 units)
Week 10 | Rival Motors E (ID: 6) | B2B Accept | Accepted Order ID 2049 (10 units)
Week 10 | Rival Motors E (ID: 6) | B2B Accept | Accepted Order ID 2055 (10 units)
Week 10 | Rival Motors E (ID: 6) | B2B Accept | Accepted Order ID 2076 (10 units)
Week 10 | Rival Motors E (ID: 6) | B2B Accept | Accepted Order ID 2082 (10 units)
Week 10 | Rival Motors E (ID: 6) | B2B Accept | Accepted Order ID 2092 (9 units)
Week 10 | Rival Motors E (ID: 6) | Advertising | Product Ad for Model 883-Z (Budget: 96000000)
Week 10 | Auto Dealer A (ID: 7) | HR Hiring Offer | Offered 4080000 yen to NPC_2195 (ID: 24764)
Week 10 | Auto Dealer A (ID: 7) | HR Hiring Offer | Offered 6000000 yen to NPC_3157 (ID: 24135)
Week 10 | Auto Dealer A (ID: 7) | HR Hiring Offer | Offered 3440000 yen to NPC_2370 (ID: 24873)
Week 10 | Auto Dealer A (ID: 7) | B2B Order | Ordered 16 units from Maker ID 5 for 57874768 yen
Week 10 | Auto Dealer A (ID: 7) | B2B Order | Ordered 12 units from Maker ID 6 for 42403344 yen
Week 10 | Auto Dealer A (ID: 7) | B2B Order | Ordered 12 units from Maker ID 2 for 58173660 yen
Week 10 | Auto Dealer A (ID: 7) | B2B Order | Ordered 11 units from Maker ID 3 for 34718860 yen
Week 10 | Auto Dealer A (ID: 7) | B2B Order | Ordered 11 units from Maker ID 4 for 34315677 yen
Week 10 | Auto Dealer A (ID: 7) | B2B Order | Ordered 11 units from Maker ID 3 for 42563015 yen
Week 10 | Auto Dealer A (ID: 7) | B2B Order | Ordered 11 units from Maker ID 4 for 34315677 yen
Week 10 | Auto Dealer A (ID: 7) | B2B Order | Ordered 11 units from Maker ID 4 for 34315677 yen
Week 10 | Auto Dealer A (ID: 7) | B2B Order | Ordered 11 units from Maker ID 4 for 34315677 yen
Week 10 | Auto Dealer A (ID: 7) | B2B Order | Ordered 11 units from Maker ID 2 for 34208713 yen
Week 10 | Auto Dealer A (ID: 7) | B2B Order | Ordered 11 units from Maker ID 3 for 34718860 yen
Week 10 | Auto Dealer A (ID: 7) | B2B Order | Ordered 10 units from Maker ID 3 for 31562600 yen
Week 10 | Auto Dealer A (ID: 7) | B2B Order | Ordered 10 units from Maker ID 3 for 31562600 yen
Week 10 | Auto Dealer A (ID: 7) | B2B Order | Ordered 11 units from Maker ID 2 for 34208713 yen
Week 10 | Auto Dealer A (ID: 7) | B2B Order | Ordered 11 units from Maker ID 6 for 34515514 yen
Week 10 | Auto Dealer A (ID: 7) | B2B Order | Ordered 10 units from Maker ID 6 for 31377740 yen
Week 10 | Auto Dealer A (ID: 7) | B2B Order | Ordered 6 units from Maker ID 2 for 18659298 yen
Week 10 | Auto Dealer B (ID: 8) | HR Hiring Offer | Offered 4000000 yen to NPC_7256 (ID: 24290)
Week 10 | Auto Dealer B (ID: 8) | HR Hiring Offer | Offered 4400000 yen to NPC_1918 (ID: 24222)
Week 10 | Auto Dealer B (ID: 8) | HR Hiring Offer | Offered 3440000 yen to NPC_4238 (ID: 24725)
Week 10 | Auto Dealer B (ID: 8) | B2B Order | Ordered 9 units from Maker ID 5 for 32554557 yen
Week 10 | Auto Dealer B (ID: 8) | B2B Order | Ordered 8 units from Maker ID 3 for 30954920 yen
Week 10 | Auto Dealer B (ID: 8) | B2B Order | Ordered 7 units from Maker ID 6 for 24735284 yen
Week 10 | Auto Dealer B (ID: 8) | B2B Order | Ordered 7 units from Maker ID 3 for 22093820 yen
Week 10 | Auto Dealer B (ID: 8) | B2B Order | Ordered 8 units from Maker ID 3 for 25250080 yen
Week 10 | Auto Dealer B (ID: 8) | B2B Order | Ordered 8 units from Maker ID 4 for 24956856 yen
Week 10 | Auto Dealer B (ID: 8) | B2B Order | Ordered 7 units from Maker ID 2 for 21769181 yen
Week 10 | Auto Dealer B (ID: 8) | B2B Order | Ordered 7 units from Maker ID 2 for 21769181 yen
Week 10 | Auto Dealer B (ID: 8) | B2B Order | Ordered 7 units from Maker ID 2 for 21769181 yen
Week 10 | Auto Dealer B (ID: 8) | B2B Order | Ordered 7 units from Maker ID 2 for 33934635 yen
Week 10 | Auto Dealer B (ID: 8) | B2B Order | Ordered 7 units from Maker ID 4 for 21837249 yen
Week 10 | Auto Dealer B (ID: 8) | B2B Order | Ordered 7 units from Maker ID 6 for 21964418 yen
Week 10 | Auto Dealer B (ID: 8) | B2B Order | Ordered 7 units from Maker ID 3 for 22093820 yen
Week 10 | Auto Dealer B (ID: 8) | B2B Order | Ordered 7 units from Maker ID 6 for 21964418 yen
Week 10 | Auto Dealer B (ID: 8) | B2B Order | Ordered 7 units from Maker ID 6 for 21964418 yen
Week 10 | Auto Dealer B (ID: 8) | B2B Order | Ordered 7 units from Maker ID 4 for 21837249 yen
Week 10 | Auto Dealer B (ID: 8) | B2B Order | Ordered 6 units from Maker ID 2 for 18659298 yen
Week 10 | Auto Dealer B (ID: 8) | B2B Order | Ordered 7 units from Maker ID 6 for 21964418 yen
Week 10 | Auto Dealer B (ID: 8) | B2B Order | Ordered 7 units from Maker ID 3 for 22093820 yen
Week 10 | Auto Dealer B (ID: 8) | B2B Order | Ordered 3 units from Maker ID 6 for 9413322 yen
Week 10 | Auto Dealer B (ID: 8) | B2B Order | Ordered 5 units from Maker ID 3 for 15781300 yen
Week 10 | Auto Dealer B (ID: 8) | B2B Order | Ordered 1 units from Maker ID 2 for 3109883 yen
Week 10 | Auto Dealer B (ID: 8) | Advertising | Brand Ad (Budget: 33000000)
Week 10 | Auto Dealer C (ID: 9) | HR Hiring Offer | Offered 4000000 yen to NPC_8842 (ID: 24458)
Week 10 | Auto Dealer C (ID: 9) | HR Hiring Offer | Offered 3440000 yen to NPC_4145 (ID: 24847)
Week 10 | Auto Dealer C (ID: 9) | HR Hiring Offer | Offered 2880000 yen to NPC_8152 (ID: 24887)
Week 10 | Auto Dealer C (ID: 9) | B2B Order | Ordered 15 units from Maker ID 5 for 54257595 yen
Week 10 | Auto Dealer C (ID: 9) | B2B Order | Ordered 15 units from Maker ID 3 for 58040475 yen
Week 10 | Auto Dealer C (ID: 9) | B2B Order | Ordered 13 units from Maker ID 3 for 41031380 yen
Week 10 | Auto Dealer C (ID: 9) | B2B Order | Ordered 13 units from Maker ID 6 for 45936956 yen
